TransactionID,Timestamp,Amount,MerchantCategory,UserID,Location,UserTxFreq24h,TimeSinceLastTxUserMin
txn_normal_1607,2023-01-01 21:49:25,81.54828374013303,Viagem,user_007,Belo Horizonte,4,338
txn_anomaly_0039,2023-01-01 01:39:37,258.69962314498514,Restaurante,user_217,São Paulo,2,713
txn_normal_1481,2023-01-01 11:04:37,334.22971782883656,Restaurante,user_007,Curitiba,2,56
txn_normal_0182,2023-01-01 21:48:02,371.41532777855684,Viagem,user_014,Curitiba,2,328
txn_anomaly_0040,2023-01-01 22:57:14,2519.193737853798,Eletrônicos,user_210,Rio de Janeiro,3,336
txn_normal_1160,2023-01-01 17:01:16,308.9212392742982,Vestuário,user_091,São Paulo,2,294
txn_normal_0170,2023-01-01 10:36:43,299.2130267658527,Restaurante,user_049,São Paulo,1,334
txn_normal_0292,2023-01-01 21:15:53,248.6603402212786,Viagem,user_052,Belo Horizonte,3,29
txn_normal_0561,2023-01-01 22:41:00,351.2506054476925,Viagem,user_050,Rio de Janeiro,3,145
txn_normal_1456,2023-01-01 22:04:52,430.60295608292057,Supermercado,user_045,São Paulo,2,18
txn_normal_1876,2023-01-01 12:21:54,135.51393373513693,Restaurante,user_096,Belo Horizonte,3,241
txn_normal_1651,2023-01-01 14:57:51,475.04400288625646,Viagem,user_029,Belo Horizonte,3,293
txn_normal_0849,2023-01-01 12:20:17,360.20088086550976,Viagem,user_024,Rio de Janeiro,1,278
txn_normal_0272,2023-01-01 22:34:27,21.582907162704835,Restaurante,user_010,São Paulo,2,81
txn_normal_1549,2023-01-01 08:33:43,346.42738603607216,Vestuário,user_060,São Paulo,3,26
txn_normal_1034,2023-01-01 21:21:22,116.38058244024627,Viagem,user_009,São Paulo,3,73
txn_normal_1743,2023-01-01 20:19:50,492.75158969643593,Viagem,user_055,São Paulo,4,156
txn_normal_0371,2023-01-01 13:02:11,134.6177707773752,Vestuário,user_030,Rio de Janeiro,4,281
txn_normal_1669,2023-01-01 17:02:04,457.57233970037566,Restaurante,user_038,São Paulo,2,182
txn_normal_0721,2023-01-01 21:02:00,497.828761240437,Supermercado,user_053,Belo Horizonte,1,341
txn_normal_0733,2023-01-01 16:25:24,294.0682714057541,Viagem,user_083,São Paulo,4,274
txn_normal_0777,2023-01-01 11:36:53,225.86418833776742,Viagem,user_092,São Paulo,4,29
txn_normal_0518,2023-01-01 11:30:03,433.9949218653671,Vestuário,user_023,Rio de Janeiro,4,26
txn_normal_0334,2023-01-01 14:03:28,207.14029109641243,Restaurante,user_088,São Paulo,4,190
txn_normal_0845,2023-01-01 22:24:22,443.00514416711496,Vestuário,user_022,Curitiba,3,207
txn_normal_1251,2023-01-01 20:10:59,486.9632028036612,Viagem,user_090,Rio de Janeiro,4,284
txn_normal_1052,2023-01-01 08:15:06,229.20176901275656,Restaurante,user_016,Curitiba,2,16
txn_anomaly_0023,2023-01-01 04:03:43,183.0869319886572,Restaurante,user_234,São Paulo,1,277
txn_normal_0015,2023-01-01 12:46:13,241.38531332935514,Restaurante,user_001,São Paulo,2,259
txn_normal_0707,2023-01-01 16:01:11,99.89167656361236,Eletrônicos,user_076,Rio de Janeiro,1,14
txn_normal_0900,2023-01-01 13:50:09,205.5717892180334,Vestuário,user_004,Belo Horizonte,2,340
txn_anomaly_0079,2023-01-01 13:17:43,57.35739273310383,Vestuário,user_210,Curitiba,11,1
txn_normal_1572,2023-01-01 20:36:42,140.4544123137227,Restaurante,user_064,Curitiba,3,294
txn_normal_0903,2023-01-01 22:44:49,249.72135482746043,Vestuário,user_042,Curitiba,4,120
txn_normal_0465,2023-01-01 19:53:51,171.8189618748386,Viagem,user_043,São Paulo,4,192
txn_anomaly_0077,2023-01-01 10:25:07,226.94042306201595,Viagem,user_210,Cidade Pequena Distante,2,925
txn_normal_0199,2023-01-01 17:31:42,414.6502077767337,Viagem,user_030,Belo Horizonte,3,86
txn_normal_1206,2023-01-01 19:14:17,484.79425242032687,Vestuário,user_023,Rio de Janeiro,2,229
txn_normal_1055,2023-01-01 14:32:54,249.74683791528554,Eletrônicos,user_070,São Paulo,2,241
txn_normal_1131,2023-01-01 09:18:03,40.05849849709533,Supermercado,user_070,São Paulo,1,169
txn_normal_1379,2023-01-01 18:57:06,499.8732234064654,Vestuário,user_093,Curitiba,4,328
txn_normal_0998,2023-01-01 17:08:48,476.88885069358633,Eletrônicos,user_100,Curitiba,2,13
txn_normal_0727,2023-01-01 14:50:11,329.4314241256057,Restaurante,user_026,Rio de Janeiro,3,15
txn_normal_1771,2023-01-01 15:20:51,91.92596872816151,Eletrônicos,user_038,Belo Horizonte,4,267
txn_anomaly_0009,2023-01-01 16:50:14,48.75560209457913,Supermercado,user_206,Curitiba,12,7
txn_normal_1821,2023-01-01 22:57:33,309.9614481543414,Viagem,user_022,Curitiba,3,63
txn_normal_0567,2023-01-01 19:50:53,109.68387281668468,Eletrônicos,user_071,Rio de Janeiro,1,343
txn_normal_0043,2023-01-01 22:21:22,112.37017163152649,Supermercado,user_027,Rio de Janeiro,2,277
txn_normal_0274,2023-01-01 20:38:40,226.93131372196828,Eletrônicos,user_075,Belo Horizonte,4,192
txn_normal_1096,2023-01-01 21:53:35,489.6705824987509,Viagem,user_090,Rio de Janeiro,3,316
txn_normal_0101,2023-01-01 10:46:56,127.6713532013146,Restaurante,user_016,Curitiba,4,188
txn_normal_1231,2023-01-01 17:47:38,335.40932886246657,Vestuário,user_030,São Paulo,3,71
txn_normal_1721,2023-01-01 16:47:30,499.7575429571731,Vestuário,user_033,São Paulo,3,132
txn_normal_1832,2023-01-01 08:27:30,357.91438036086225,Supermercado,user_020,Curitiba,3,355
txn_normal_0107,2023-01-01 21:25:27,462.7804619626422,Supermercado,user_026,Rio de Janeiro,3,316
txn_normal_1617,2023-01-01 09:13:37,423.35760334083466,Eletrônicos,user_043,Belo Horizonte,1,132
txn_normal_0497,2023-01-01 11:14:49,413.34880704734104,Vestuário,user_093,Curitiba,1,151
txn_anomaly_0080,2023-01-01 01:52:00,54.637048931101866,Restaurante,user_236,São Paulo,2,376
txn_normal_0881,2023-01-01 17:25:24,195.21707892681502,Restaurante,user_023,Rio de Janeiro,1,184
txn_normal_0756,2023-01-01 11:46:03,421.1818379546687,Restaurante,user_085,Belo Horizonte,1,140
txn_normal_0619,2023-01-01 10:59:06,246.75862302369757,Eletrônicos,user_099,Curitiba,2,299
txn_normal_1106,2023-01-01 13:07:16,418.26391329487245,Vestuário,user_091,São Paulo,2,341
txn_anomaly_0035,2023-01-01 05:22:27,246.52516165191778,Restaurante,user_214,São Paulo,1,89
txn_normal_0809,2023-01-01 22:12:40,131.90797648219677,Supermercado,user_088,Curitiba,4,193
txn_normal_1037,2023-01-01 14:36:20,466.8107731212764,Supermercado,user_005,Curitiba,1,345
txn_normal_0072,2023-01-01 21:30:57,487.381622181861,Viagem,user_035,Belo Horizonte,1,239
txn_normal_1283,2023-01-01 11:58:35,188.16961010313128,Restaurante,user_058,Curitiba,3,61
txn_normal_1271,2023-01-01 14:03:26,496.45778339123956,Vestuário,user_089,Belo Horizonte,3,116
txn_normal_1334,2023-01-01 08:40:42,295.3737991201665,Restaurante,user_090,Curitiba,4,88
txn_normal_1458,2023-01-01 11:50:43,266.41330681560754,Restaurante,user_087,Belo Horizonte,4,94
txn_normal_0481,2023-01-01 18:30:27,398.6400082584023,Vestuário,user_070,São Paulo,4,72
txn_normal_1068,2023-01-01 10:48:16,35.88468801521522,Restaurante,user_095,Rio de Janeiro,2,218
txn_normal_0506,2023-01-01 13:20:53,118.03933299766213,Viagem,user_072,São Paulo,4,63
txn_normal_1237,2023-01-01 16:34:14,139.75999767137623,Viagem,user_085,São Paulo,4,87
txn_normal_1861,2023-01-01 08:03:06,266.9802032914035,Eletrônicos,user_016,São Paulo,2,303
txn_anomaly_0089,2023-01-01 16:00:53,5715.223250565168,Supermercado,user_227,Rio de Janeiro,4,41
txn_normal_1476,2023-01-01 14:41:38,231.5233700660965,Viagem,user_048,São Paulo,1,281
txn_normal_1866,2023-01-01 12:16:45,254.33041815573668,Viagem,user_053,São Paulo,4,196
txn_normal_1455,2023-01-01 11:50:08,480.0253633086728,Restaurante,user_036,Rio de Janeiro,4,225
txn_normal_0311,2023-01-01 16:22:42,30.41972129516829,Eletrônicos,user_051,Curitiba,3,156
txn_normal_0962,2023-01-01 10:38:03,323.1628450274061,Restaurante,user_064,São Paulo,4,15
txn_normal_0405,2023-01-01 09:50:10,342.54827876955676,Viagem,user_010,Rio de Janeiro,2,55
txn_normal_1330,2023-01-01 21:07:42,285.0643538527756,Supermercado,user_036,Rio de Janeiro,2,357
txn_normal_1649,2023-01-01 09:16:53,240.02308245548147,Vestuário,user_013,Curitiba,3,95
txn_normal_0309,2023-01-01 09:07:58,322.2287236360574,Eletrônicos,user_079,São Paulo,4,347
txn_normal_0226,2023-01-01 22:02:40,394.07795117524233,Vestuário,user_014,Belo Horizonte,2,16
txn_normal_1857,2023-01-01 10:38:45,190.75075491304503,Supermercado,user_099,São Paulo,4,351
txn_normal_0710,2023-01-01 19:19:38,446.2883172190804,Viagem,user_010,Rio de Janeiro,2,150
txn_anomaly_0043,2023-01-01 12:46:47,262.91500996869723,Viagem,user_222,Cidade Pequena Distante,2,689
txn_normal_1383,2023-01-01 10:26:26,311.5905702366924,Vestuário,user_064,Rio de Janeiro,1,195
txn_normal_1785,2023-01-01 15:04:05,495.8015288634631,Vestuário,user_030,Rio de Janeiro,2,91
txn_normal_0148,2023-01-01 13:50:03,206.37389982890974,Eletrônicos,user_008,São Paulo,3,135
txn_normal_1554,2023-01-01 14:47:37,300.03805816534435,Restaurante,user_087,São Paulo,4,225
txn_anomaly_0056,2023-01-01 16:29:20,100.54350990246627,Viagem,user_232,Cidade Pequena Distante,1,336
txn_normal_0925,2023-01-01 22:01:35,16.956350891144613,Restaurante,user_017,São Paulo,3,250
txn_normal_0942,2023-01-01 11:09:38,276.9525317852882,Eletrônicos,user_052,Rio de Janeiro,3,329
txn_normal_0836,2023-01-01 13:18:17,278.0522193516331,Viagem,user_097,Belo Horizonte,3,339
txn_normal_0575,2023-01-01 11:07:08,33.84225519423953,Supermercado,user_058,São Paulo,4,322
txn_normal_0557,2023-01-01 13:53:32,262.31734145749715,Eletrônicos,user_032,Rio de Janeiro,3,126
txn_normal_1235,2023-01-01 21:38:22,281.52182004555436,Supermercado,user_057,São Paulo,1,291
txn_normal_1360,2023-01-01 10:53:15,422.80392319802263,Supermercado,user_007,São Paulo,4,173
txn_normal_1347,2023-01-01 20:21:00,256.90551042772404,Viagem,user_048,São Paulo,2,167
txn_normal_1161,2023-01-01 08:08:19,427.11797200740955,Viagem,user_083,Curitiba,4,172
txn_normal_1442,2023-01-01 14:24:23,252.54156940910588,Eletrônicos,user_037,Rio de Janeiro,1,343
txn_normal_0286,2023-01-01 09:40:20,138.925159256313,Supermercado,user_091,São Paulo,1,335
txn_normal_1604,2023-01-01 19:22:30,30.74390133396864,Vestuário,user_029,Belo Horizonte,2,119
txn_normal_1057,2023-01-01 08:13:39,72.05219150400345,Vestuário,user_058,Curitiba,4,113
txn_normal_0598,2023-01-01 22:24:40,348.5331485099032,Supermercado,user_022,Belo Horizonte,1,68
txn_normal_0932,2023-01-01 09:47:45,260.43597252147504,Restaurante,user_092,Rio de Janeiro,3,171
txn_normal_1461,2023-01-01 20:31:15,352.00617755257065,Eletrônicos,user_077,Belo Horizonte,2,15
txn_normal_1637,2023-01-01 09:52:13,285.6899719750203,Vestuário,user_036,Curitiba,4,218
txn_normal_1587,2023-01-01 19:10:41,324.018526843644,Viagem,user_089,São Paulo,4,297
txn_normal_1040,2023-01-01 10:34:11,87.02990294290758,Viagem,user_098,Rio de Janeiro,3,209
txn_normal_1230,2023-01-01 14:09:53,499.13467265607295,Vestuário,user_079,Belo Horizonte,3,62
txn_normal_0806,2023-01-01 11:46:34,416.48573068469443,Vestuário,user_014,Belo Horizonte,4,257
txn_normal_0904,2023-01-01 17:00:38,156.96540476180246,Supermercado,user_017,Curitiba,3,351
txn_normal_1679,2023-01-01 10:00:25,156.04083616776438,Eletrônicos,user_035,Rio de Janeiro,3,310
txn_normal_1204,2023-01-01 08:31:42,397.37810081866604,Vestuário,user_003,São Paulo,4,88
txn_normal_0767,2023-01-01 19:23:40,417.0051526115777,Eletrônicos,user_051,Belo Horizonte,3,218
txn_normal_0609,2023-01-01 11:49:37,122.38923074845945,Supermercado,user_032,Curitiba,3,88
txn_anomaly_0092,2023-01-01 14:51:39,21.997672034730495,Vestuário,user_228,Curitiba,13,4
txn_normal_1564,2023-01-01 10:27:22,143.55329691954626,Vestuário,user_084,Belo Horizonte,2,223
txn_normal_1422,2023-01-01 21:16:00,335.3963193879187,Eletrônicos,user_034,Belo Horizonte,2,132
txn_normal_1010,2023-01-01 12:05:42,409.8678109860185,Vestuário,user_058,São Paulo,2,208
txn_normal_0493,2023-01-01 17:44:19,452.0958376964967,Vestuário,user_087,Rio de Janeiro,3,207
txn_normal_1320,2023-01-01 18:24:12,463.87718130571955,Viagem,user_012,São Paulo,3,231
txn_normal_0277,2023-01-01 11:12:48,183.94818985764928,Vestuário,user_002,Curitiba,1,31
txn_normal_1846,2023-01-01 08:07:56,215.57442581808877,Supermercado,user_028,Rio de Janeiro,2,282
txn_normal_0358,2023-01-01 22:03:45,90.70611318182499,Vestuário,user_086,Belo Horizonte,4,236
txn_normal_1110,2023-01-01 16:38:17,198.92072573091795,Supermercado,user_043,Curitiba,3,230
txn_normal_0236,2023-01-01 12:37:44,98.67870682764999,Eletrônicos,user_062,Rio de Janeiro,4,115
txn_normal_0551,2023-01-01 20:57:51,134.89230196829232,Eletrônicos,user_055,Rio de Janeiro,4,59
txn_normal_1867,2023-01-01 10:59:06,121.16655300243212,Eletrônicos,user_065,São Paulo,1,330
txn_normal_1812,2023-01-01 18:06:26,140.6615341449272,Eletrônicos,user_046,São Paulo,3,29
txn_normal_0208,2023-01-01 10:12:40,472.7087811293366,Viagem,user_029,Belo Horizonte,4,292
txn_normal_1386,2023-01-01 09:19:24,153.2716016853928,Supermercado,user_011,São Paulo,1,158
txn_normal_1560,2023-01-01 12:49:14,466.6526284306423,Vestuário,user_061,São Paulo,1,211
txn_normal_0058,2023-01-01 13:04:35,33.548872856546524,Supermercado,user_052,Belo Horizonte,2,254
txn_normal_0631,2023-01-01 20:42:20,415.500995614283,Viagem,user_055,São Paulo,4,120
txn_anomaly_0061,2023-01-01 01:50:45,67.28333395437234,Restaurante,user_238,São Paulo,2,155
txn_normal_1859,2023-01-01 11:46:14,475.58854830084044,Supermercado,user_078,Rio de Janeiro,1,110
txn_normal_1816,2023-01-01 14:18:33,186.6611297473074,Supermercado,user_047,Rio de Janeiro,4,189
txn_normal_0363,2023-01-01 16:46:14,163.05105992390165,Supermercado,user_042,Curitiba,4,272
txn_normal_0505,2023-01-01 10:13:56,133.87866698370829,Restaurante,user_047,Rio de Janeiro,4,43
txn_normal_1165,2023-01-01 22:19:59,430.3044314351544,Supermercado,user_074,Curitiba,4,136
txn_normal_1121,2023-01-01 13:15:07,14.92302071686748,Supermercado,user_052,Curitiba,3,299
txn_normal_1629,2023-01-01 10:41:02,249.28410737212397,Restaurante,user_003,Curitiba,3,85
txn_normal_1216,2023-01-01 20:39:54,430.7884925485001,Viagem,user_079,Belo Horizonte,4,114
txn_normal_1151,2023-01-01 14:14:17,430.90046808988785,Supermercado,user_088,Rio de Janeiro,4,88
txn_normal_1124,2023-01-01 14:32:06,481.8494173778285,Supermercado,user_024,Belo Horizonte,1,16
txn_normal_1594,2023-01-01 22:51:09,240.20161813248106,Vestuário,user_006,Belo Horizonte,4,144
txn_normal_0118,2023-01-01 17:50:44,272.1679987020062,Vestuário,user_005,Rio de Janeiro,2,122
txn_normal_1249,2023-01-01 16:22:47,233.59524206997156,Viagem,user_040,Rio de Janeiro,2,173
txn_anomaly_0093,2023-01-01 04:30:32,167.45214072072525,Restaurante,user_228,São Paulo,2,226
txn_normal_0522,2023-01-01 15:58:32,306.6973356417795,Supermercado,user_019,Rio de Janeiro,1,51
txn_normal_0513,2023-01-01 20:54:00,338.81708909135807,Eletrônicos,user_067,Rio de Janeiro,3,104
txn_normal_0081,2023-01-01 20:46:20,485.24062508674314,Viagem,user_075,Curitiba,1,168
txn_normal_0915,2023-01-01 15:00:27,34.585921656787264,Eletrônicos,user_078,São Paulo,2,217
txn_normal_1018,2023-01-01 18:22:32,24.293247222464213,Restaurante,user_018,Rio de Janeiro,1,290
txn_normal_0380,2023-01-01 21:58:19,488.6321609702231,Eletrônicos,user_025,Curitiba,4,274
txn_normal_1029,2023-01-01 17:40:42,211.45236634709582,Supermercado,user_049,Curitiba,4,68
txn_normal_1688,2023-01-01 13:03:11,386.42131622567047,Vestuário,user_095,São Paulo,1,340
txn_normal_0084,2023-01-01 13:11:23,38.353309901276624,Vestuário,user_008,Rio de Janeiro,4,168
txn_normal_1677,2023-01-01 21:26:06,474.5461081079162,Vestuário,user_050,Belo Horizonte,3,341
txn_normal_0329,2023-01-01 09:40:47,311.33933776715486,Viagem,user_009,Curitiba,4,90
txn_normal_0006,2023-01-01 16:25:52,406.11470057706595,Supermercado,user_084,Curitiba,3,268
txn_normal_0745,2023-01-01 19:07:23,203.1266629234878,Restaurante,user_018,Belo Horizonte,2,34
txn_normal_1553,2023-01-01 16:42:57,264.55590883484075,Viagem,user_025,São Paulo,1,117
txn_normal_0914,2023-01-01 17:40:12,494.1807972177713,Viagem,user_010,Rio de Janeiro,2,132
txn_normal_0873,2023-01-01 15:50:10,299.9413147572762,Eletrônicos,user_012,São Paulo,2,12
txn_normal_0451,2023-01-01 12:43:56,11.871762102705723,Viagem,user_028,Belo Horizonte,1,69
txn_normal_0490,2023-01-01 10:00:31,460.5702020814644,Eletrônicos,user_093,Belo Horizonte,1,327
txn_normal_1480,2023-01-01 22:27:13,275.25433752362096,Vestuário,user_053,Curitiba,2,80
txn_normal_0287,2023-01-01 21:22:25,414.3901930341194,Vestuário,user_082,Belo Horizonte,2,147
txn_normal_0948,2023-01-01 14:02:34,159.0063716259291,Vestuário,user_058,Curitiba,4,73
txn_anomaly_0085,2023-01-01 21:25:03,5189.130681571072,Eletrônicos,user_224,São Paulo,1,113
txn_normal_1368,2023-01-01 16:26:54,83.74279405556692,Restaurante,user_045,Rio de Janeiro,3,288
txn_normal_1146,2023-01-01 10:41:00,329.4153658873269,Vestuário,user_046,Curitiba,2,208
txn_normal_0705,2023-01-01 20:55:40,124.33308309817005,Supermercado,user_047,São Paulo,2,212
txn_normal_1726,2023-01-01 15:19:10,400.6060018497576,Supermercado,user_074,São Paulo,3,301
txn_normal_1701,2023-01-01 17:03:41,20.856748413959327,Vestuário,user_079,Curitiba,1,334
txn_normal_1628,2023-01-01 18:55:21,125.34955193234805,Eletrônicos,user_027,Rio de Janeiro,1,8
txn_normal_1599,2023-01-01 17:34:03,320.92211734939275,Eletrônicos,user_077,Curitiba,4,186
txn_normal_1538,2023-01-01 12:38:10,339.0407855677083,Supermercado,user_059,Belo Horizonte,3,243
txn_normal_1405,2023-01-01 10:56:57,306.146552350576,Vestuário,user_066,Rio de Janeiro,1,310
txn_normal_1650,2023-01-01 17:27:12,149.4590296344868,Vestuário,user_044,Curitiba,2,317
txn_normal_0327,2023-01-01 19:04:02,407.75858626419785,Eletrônicos,user_004,Curitiba,3,228
txn_normal_0442,2023-01-01 20:18:58,351.90057527598043,Supermercado,user_040,São Paulo,3,166
txn_normal_0774,2023-01-01 14:22:26,331.3926234182158,Viagem,user_044,Rio de Janeiro,4,307
txn_normal_1087,2023-01-01 15:44:18,105.52195679537832,Restaurante,user_001,Belo Horizonte,4,293
txn_normal_1220,2023-01-01 08:24:58,399.6910460333653,Viagem,user_005,São Paulo,3,151
txn_normal_1635,2023-01-01 20:21:36,155.77140829640743,Vestuário,user_048,Curitiba,2,308
txn_normal_0177,2023-01-01 15:25:54,351.1815001802885,Vestuário,user_039,Belo Horizonte,4,8
txn_normal_1322,2023-01-01 11:44:16,377.8278169980109,Supermercado,user_046,Belo Horizonte,1,146
txn_normal_0704,2023-01-01 11:37:27,10.659672768716213,Eletrônicos,user_096,São Paulo,2,302
txn_normal_0086,2023-01-01 13:16:08,493.2432647950054,Eletrônicos,user_084,São Paulo,4,244
txn_normal_1883,2023-01-01 20:10:04,230.15495223916471,Eletrônicos,user_096,Curitiba,3,279
txn_anomaly_0047,2023-01-01 05:26:55,52.02116913250272,Restaurante,user_228,São Paulo,1,408
txn_normal_0457,2023-01-01 17:16:36,325.6331185231988,Vestuário,user_041,Belo Horizonte,3,150
txn_normal_1828,2023-01-01 20:47:37,205.09592284653974,Vestuário,user_021,São Paulo,1,150
txn_normal_0054,2023-01-01 16:39:44,279.12106570599906,Viagem,user_001,Curitiba,1,196
txn_normal_1501,2023-01-01 14:25:15,273.2129675859741,Supermercado,user_066,Belo Horizonte,3,279
txn_normal_0643,2023-01-01 08:41:17,226.97108690643134,Eletrônicos,user_063,Curitiba,4,212
txn_normal_0677,2023-01-01 11:21:47,473.91055989919795,Restaurante,user_077,Belo Horizonte,2,7
txn_normal_0221,2023-01-01 09:32:32,169.96604103955602,Eletrônicos,user_077,Rio de Janeiro,1,81
txn_normal_0113,2023-01-01 15:58:44,289.6813692877668,Viagem,user_033,São Paulo,2,281
txn_normal_0982,2023-01-01 18:00:52,19.39226488723911,Vestuário,user_094,São Paulo,3,263
txn_normal_1228,2023-01-01 19:00:16,462.379636022762,Vestuário,user_010,Belo Horizonte,1,258
txn_normal_0999,2023-01-01 20:49:13,143.00112349526609,Eletrônicos,user_015,Rio de Janeiro,4,174
txn_normal_0174,2023-01-01 17:06:13,288.29316297078844,Viagem,user_007,São Paulo,3,180
txn_normal_0781,2023-01-01 19:42:33,21.056610735620147,Eletrônicos,user_016,Rio de Janeiro,1,215
txn_normal_0589,2023-01-01 20:09:02,402.6605160181662,Viagem,user_091,Belo Horizonte,3,147
txn_normal_1559,2023-01-01 22:11:52,243.51829235420908,Viagem,user_017,Curitiba,1,184
txn_normal_0018,2023-01-01 18:28:35,211.08763228745858,Viagem,user_032,Belo Horizonte,3,247
txn_normal_0423,2023-01-01 12:45:43,96.8137533832141,Viagem,user_044,Belo Horizonte,3,328
txn_normal_1343,2023-01-01 20:01:41,32.75249118657803,Eletrônicos,user_036,São Paulo,4,141
txn_normal_0285,2023-01-01 19:37:51,308.15834220329776,Supermercado,user_014,Curitiba,1,155
txn_normal_1583,2023-01-01 21:51:09,347.9079293101999,Vestuário,user_097,Belo Horizonte,2,187
txn_normal_0428,2023-01-01 14:27:04,375.4714189272359,Eletrônicos,user_056,Curitiba,1,50
txn_normal_1509,2023-01-01 13:56:32,415.90529134480664,Vestuário,user_037,São Paulo,3,196
txn_normal_1318,2023-01-01 09:56:38,452.977143362734,Eletrônicos,user_007,Rio de Janeiro,3,323
txn_normal_0669,2023-01-01 15:58:15,151.12261950278017,Vestuário,user_016,Rio de Janeiro,4,350
txn_normal_0031,2023-01-01 19:15:25,136.39139758042626,Eletrônicos,user_060,São Paulo,2,308
txn_normal_0940,2023-01-01 21:33:43,372.3947768386539,Supermercado,user_032,Belo Horizonte,3,218
txn_normal_0722,2023-01-01 11:05:07,249.6275299007338,Viagem,user_051,São Paulo,3,192
txn_normal_0994,2023-01-01 22:50:08,446.5772034984449,Eletrônicos,user_002,Curitiba,4,242
txn_normal_0214,2023-01-01 11:06:02,423.943781777275,Viagem,user_064,Curitiba,1,28
txn_normal_0813,2023-01-01 20:19:20,301.7295213768676,Viagem,user_022,Belo Horizonte,1,276
txn_normal_0326,2023-01-01 14:43:46,347.55379800454443,Eletrônicos,user_008,Rio de Janeiro,2,148
txn_normal_0560,2023-01-01 20:08:46,311.9872381036048,Eletrônicos,user_062,São Paulo,3,199
txn_normal_1112,2023-01-01 11:21:30,251.51917993645534,Restaurante,user_010,Curitiba,1,336
txn_normal_0700,2023-01-01 17:46:49,391.9631836977911,Vestuário,user_095,São Paulo,1,352
txn_normal_1578,2023-01-01 15:16:44,181.95182653318295,Eletrônicos,user_070,São Paulo,1,113
txn_normal_1189,2023-01-01 16:01:01,360.41702063747607,Eletrônicos,user_028,São Paulo,3,173
txn_normal_0341,2023-01-01 16:51:09,298.00698682247713,Supermercado,user_003,São Paulo,3,117
txn_normal_0629,2023-01-01 22:58:12,463.01600967863095,Viagem,user_028,São Paulo,1,276
txn_normal_0147,2023-01-01 10:17:00,419.9167585132431,Restaurante,user_047,Rio de Janeiro,2,117
txn_normal_1309,2023-01-01 08:30:36,429.23855809702604,Viagem,user_097,Belo Horizonte,1,8
txn_normal_0360,2023-01-01 09:24:55,283.4105620034935,Restaurante,user_072,Curitiba,1,46
txn_normal_0083,2023-01-01 13:02:15,317.5034592411911,Eletrônicos,user_075,Curitiba,2,228
txn_normal_0048,2023-01-01 17:21:48,421.07741601398806,Vestuário,user_042,Rio de Janeiro,3,58
txn_normal_0468,2023-01-01 12:05:06,190.18948889450385,Viagem,user_025,São Paulo,3,11
txn_normal_0155,2023-01-01 12:19:10,456.20576173474893,Supermercado,user_002,Belo Horizonte,3,123
txn_normal_0772,2023-01-01 12:24:40,222.6855662796688,Eletrônicos,user_006,Belo Horizonte,3,68
txn_normal_1239,2023-01-01 22:05:51,263.9787222895135,Eletrônicos,user_084,Rio de Janeiro,2,30
txn_normal_1200,2023-01-01 17:37:41,352.0545677376668,Viagem,user_039,Curitiba,2,279
txn_normal_1402,2023-01-01 13:12:15,443.28013522518756,Vestuário,user_093,Rio de Janeiro,2,335
txn_normal_1202,2023-01-01 20:57:08,381.02266864416504,Eletrônicos,user_014,São Paulo,4,88
txn_normal_1630,2023-01-01 08:21:29,162.9428556702719,Eletrônicos,user_021,Curitiba,1,347
txn_normal_0500,2023-01-01 15:23:41,349.87284816215964,Vestuário,user_067,Rio de Janeiro,1,185
txn_normal_1764,2023-01-01 13:24:01,254.0938529230627,Restaurante,user_073,São Paulo,1,202
txn_normal_0179,2023-01-01 14:34:41,124.15014262928055,Supermercado,user_030,Belo Horizonte,3,273
txn_normal_1047,2023-01-01 16:20:16,258.0085278203757,Eletrônicos,user_081,Rio de Janeiro,2,97
txn_normal_1755,2023-01-01 13:58:31,60.241923675195565,Viagem,user_040,Curitiba,3,6
txn_normal_0950,2023-01-01 08:56:39,458.3982427001147,Viagem,user_035,Belo Horizonte,4,9
txn_normal_1316,2023-01-01 09:48:17,365.20724584597536,Eletrônicos,user_083,Rio de Janeiro,1,140
txn_normal_1619,2023-01-01 15:28:58,178.48825201586388,Eletrônicos,user_009,Curitiba,3,222
txn_normal_0528,2023-01-01 14:38:26,80.53153765039312,Viagem,user_020,Belo Horizonte,1,152
txn_normal_0346,2023-01-01 11:20:29,331.90802657089836,Vestuário,user_030,Rio de Janeiro,4,167
txn_normal_1387,2023-01-01 14:55:51,59.95674929433594,Vestuário,user_002,Curitiba,3,134
txn_anomaly_0060,2023-01-01 14:54:34,31.10207072901046,Supermercado,user_207,Curitiba,21,3
txn_normal_1050,2023-01-01 13:34:55,459.7085997222754,Viagem,user_034,Curitiba,1,200
txn_anomaly_0072,2023-01-01 03:21:15,262.7006504123782,Restaurante,user_220,São Paulo,2,134
txn_normal_1441,2023-01-01 14:02:54,203.91496662520365,Eletrônicos,user_091,Rio de Janeiro,4,67
txn_normal_0601,2023-01-01 15:53:19,232.2537099621887,Restaurante,user_028,Curitiba,2,98
txn_normal_1281,2023-01-01 12:42:15,284.39689901714337,Restaurante,user_081,Belo Horizonte,2,138
txn_normal_0243,2023-01-01 18:19:49,283.48872230099283,Supermercado,user_073,Belo Horizonte,1,24
txn_normal_1336,2023-01-01 11:29:18,281.5488151699114,Eletrônicos,user_053,São Paulo,2,320
